Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
Reactome_2022.gmt,Integration Of Energy Metabolism R-HSA-163685,1/105,0.33181554066382807,0.4469243486790906,3.759493670886076,4.147383433785256,RAPGEF4
Reactome_2022.gmt,"PI5P, PP2A And IER3 Regulate PI3K/AKT Signaling R-HSA-6811558",1/106,0.3343894407383124,0.4469243486790906,3.7234987101805745,4.078902845517036,PIK3R3
Reactome_2022.gmt,Post-translational Protein Phosphorylation R-HSA-8957275,1/106,0.3343894407383124,0.4469243486790906,3.7234987101805745,4.078902845517036,IGFBP3
Reactome_2022.gmt,Toll Like Receptor 9 (TLR9) Cascade R-HSA-168138,1/106,0.3343894407383124,0.4469243486790906,3.7234987101805745,4.078902845517036,FOS
Reactome_2022.gmt,MyD88-independent TLR4 Cascade R-HSA-166166,1/107,0.3369536728841728,0.44819675149186616,3.688179711178463,4.012038134542865,FOS
Reactome_2022.gmt,Disease R-HSA-1643685,8/1736,0.3390103256932595,0.4485415584764438,1.3196457577713,1.4274934283142002,PIK3R3;VIPR1;THBS1;CEBPD;CYP1B1;MUC19;ABCA12;CDKN1A
Reactome_2022.gmt,Degradation Of Extracellular Matrix R-HSA-1474228,1/109,0.3420532748093744,0.4485415584764438,3.6194948375430203,3.882953450096109,COL17A1
Reactome_2022.gmt,Signaling By B Cell Receptor (BCR) R-HSA-983705,1/109,0.3420532748093744,0.4485415584764438,3.6194948375430203,3.882953450096109,CD22
Reactome_2022.gmt,Nervous System Development R-HSA-9675108,3/545,0.3450494466907818,0.4503462261973584,1.7045161290322581,1.8137202987626908,PIK3R3;SEMA7A;ANK1
Reactome_2022.gmt,MyD88:MAL(TIRAP) Cascade Initiated On Plasma Membrane R-HSA-166058,1/112,0.34963104880187,0.45419360545289655,3.5210875858545725,3.7002293490443905,FOS
Reactome_2022.gmt,Negative Regulation Of PI3K/AKT Network R-HSA-199418,1/113,0.3521380120906743,0.45532263888933705,3.4894514767932487,3.6420525192017053,PIK3R3
Reactome_2022.gmt,Signaling By NTRK1 (TRKA) R-HSA-187037,1/114,0.3546355525220907,0.45642909074602417,3.4583728322087772,3.585172790595496,FOS
Reactome_2022.gmt,Estrogen-dependent Gene Expression R-HSA-9018519,1/119,0.3669831154612472,0.4679876426524161,3.310847620573626,3.318924231062814,FOS
Reactome_2022.gmt,Transcriptional Regulation By RUNX2 R-HSA-8878166,1/119,0.3669831154612472,0.4679876426524161,3.310847620573626,3.318924231062814,CDKN1A
Reactome_2022.gmt,Cell-Cell Communication R-HSA-1500931,1/120,0.3694248392203165,0.4689502525262465,3.2828240029659446,3.269062310884874,COL17A1
Reactome_2022.gmt,HCMV Infection R-HSA-9609646,1/121,0.3718573791403846,0.46989250636830415,3.255265507642208,3.2202547613102954,CEBPD
Reactome_2022.gmt,Immunoregulatory Interactions Between A Lymphoid And A non-Lymphoid Cell R-HSA-198933,1/123,0.37669504198299986,0.4717172147354683,3.2014983208473264,3.125684683065505,CD22
Reactome_2022.gmt,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,1/123,0.37669504198299986,0.4717172147354683,3.2014983208473264,3.125684683065505,IGFBP3
Reactome_2022.gmt,Platelet Degranulation R-HSA-114608,1/125,0.38149637182923046,0.4755874052400272,3.1494585938691473,3.0349881783769312,THBS1
Reactome_2022.gmt,Cardiac Conduction R-HSA-5576891,1/126,0.38388349505644287,0.4764268376146925,3.1240607191487215,2.991026250822565,NANOS1
Reactome_2022.gmt,Glycerophospholipid Biosynthesis R-HSA-1483206,1/127,0.38626163461040824,0.47724770854085996,3.0990643918547054,2.947955032490765,SH2D3C
Reactome_2022.gmt,G1/S Transition R-HSA-69206,1/129,0.390991094362295,0.4796017959093893,3.0502388809535534,2.8643893383162005,CDKN1A
Reactome_2022.gmt,Fc Epsilon Receptor (FCERI) Signaling R-HSA-2454202,1/130,0.39334248009834805,0.4796017959093893,3.026391671961292,2.823849186573127,FOS
Reactome_2022.gmt,Response To Elevated Platelet Cytosolic Ca2+ R-HSA-76005,1/130,0.39334248009834805,0.4796017959093893,3.026391671961292,2.823849186573127,THBS1
Reactome_2022.gmt,ADORA2B Mediated Anti-Inflammatory Cytokine Production R-HSA-9660821,1/131,0.39568501323823285,0.48035123877829145,3.0029099374363453,2.7841083261739024,VIPR1
Reactome_2022.gmt,Signaling By NTRKs R-HSA-166520,1/132,0.3980187262591314,0.481083503913211,2.9797853395581653,2.7451457899605445,FOS
Reactome_2022.gmt,ER To Golgi Anterograde Transport R-HSA-199977,1/133,0.40034365152220325,0.48179885334706707,2.9570097922139955,2.70694130503938,ANK1
Reactome_2022.gmt,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,1/140,0.4163747653026515,0.4989318308367979,2.8067238328569486,2.459165946765209,FOS
Reactome_2022.gmt,C-type Lectin Receptors (CLRs) R-HSA-5621481,1/141,0.4186305397144683,0.49948193150481623,2.786476868327402,2.426370751305311,MUC19
Reactome_2022.gmt,GPCR Downstream Signaling R-HSA-388396,3/619,0.4229668966515893,0.5024991336288113,1.4887158691538254,1.2809824836663442,PIK3R3;VIPR1;PTAFR
Reactome_2022.gmt,Mitotic G1 Phase And G1/S Transition R-HSA-453279,1/147,0.4319877401768034,0.511032305400644,2.6707996716637146,2.24175725872868,CDKN1A
Reactome_2022.gmt,Cellular Response To Starvation R-HSA-9711097,1/153,0.44504555339710633,0.5220365563054665,2.5642249429342185,2.075941728801701,DDIT3
Reactome_2022.gmt,G Alpha (S) Signaling Events R-HSA-418555,1/153,0.44504555339710633,0.5220365563054665,2.5642249429342185,2.075941728801701,VIPR1
Reactome_2022.gmt,S Phase R-HSA-69242,1/161,0.46200154483434286,0.5396488632938963,2.4345202886549155,1.879905025519122,CDKN1A
Reactome_2022.gmt,Toll-like Receptor Cascades R-HSA-168898,1/162,0.46408519493180816,0.5398145782051995,2.419210722263589,1.8571969455374273,FOS
Reactome_2022.gmt,Transport To Golgi And Subsequent Modification R-HSA-948021,1/164,0.4682289173196884,0.542175269986621,2.3891534084310764,1.8128847398085663,ANK1
Reactome_2022.gmt,Anti-inflammatory Response Favoring Leishmania Infection R-HSA-9662851,1/165,0.47028904742208166,0.542175269986621,2.374398830364357,1.7912649475876563,VIPR1
Reactome_2022.gmt,Signal Transduction R-HSA-162582,10/2465,0.47196552279410897,0.542175269986621,1.120832790890974,0.8415765624029671,PIK3R3;FOS;THBS1;VIPR1;PTAFR;ALDH1A3;DACT1;ACTA2;RAPGEF4;CDKN1A
Reactome_2022.gmt,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,2/424,0.48496757037449606,0.5548188665189708,1.5411511565357718,1.1152898746485,PIK3R3;CDKN1A
Reactome_2022.gmt,Disorders Of Transmembrane Transporters R-HSA-5619115,1/176,0.49244309478957565,0.5605936832442991,2.2231959320566914,1.5748594610813693,ABCA12
Reactome_2022.gmt,Signaling By GPCR R-HSA-372790,3/689,0.4940483899095442,0.5605936832442991,1.327399854333576,0.9359785896190495,PIK3R3;VIPR1;PTAFR
Reactome_2022.gmt,RAC1 GTPase Cycle R-HSA-9013149,1/178,0.49637286975095596,0.5609416983364461,2.1977179532893563,1.53934292939263,PIK3R3
Reactome_2022.gmt,G2/M Transition R-HSA-69275,1/182,0.5041436235350758,0.5674167098896804,2.148446490218642,1.4714582913167458,CDKN1A
Reactome_2022.gmt,Mitotic G2-G2/M Phases R-HSA-453274,1/184,0.5079850374539882,0.5694348403718092,2.1246162866898906,1.4390095917591479,CDKN1A
Reactome_2022.gmt,Transport Of Small Molecules R-HSA-382551,3/706,0.510726451163223,0.5702086482866506,1.2930679933665008,0.8688397366657259,AQP3;SLC15A2;ABCA12
Reactome_2022.gmt,GPCR Ligand Binding R-HSA-500792,2/458,0.5265811409309158,0.5855582287151784,1.4215302769519638,0.9116982234306459,VIPR1;PTAFR
Reactome_2022.gmt,TCF Dependent Signaling In Response To WNT R-HSA-201681,1/198,0.5340742006462654,0.591524413464788,1.9713186989264542,1.2364514943893379,DACT1
Reactome_2022.gmt,Adaptive Immune System R-HSA-1280218,3/733,0.5366583699890826,0.5920278843530355,1.241825233858088,0.7729040399202468,PIK3R3;RAPGEF4;CD22
Reactome_2022.gmt,Signaling By NOTCH R-HSA-157118,1/203,0.5430608301423492,0.596318500280753,1.9217065166432254,1.1732670497420237,ACTA2
Reactome_2022.gmt,Transcriptional Regulation By RUNX1 R-HSA-8878171,1/204,0.5448377664435656,0.596318500280753,1.912076633595621,1.1611414328068577,THBS1
Reactome_2022.gmt,Innate Immune System R-HSA-168249,4/1035,0.5662222718619014,0.6172933003043475,1.125724606405089,0.6402767761727871,FOS;NANOS1;MUC19;PTAFR
Reactome_2022.gmt,Metabolism Of Proteins R-HSA-392499,7/1890,0.5986093472969792,0.6500523380803134,1.0182496067578222,0.5225107823795566,THBS1;GALNT5;PLA2G7;MRPL53;ANK1;IGFBP3;MUC19
Reactome_2022.gmt,Chromatin Modifying Enzymes R-HSA-3247509,1/238,0.6014028427515311,0.6505447092798663,1.6329113924050633,0.8303195736687363,ARID5B
Reactome_2022.gmt,Transmission Across Chemical Synapses R-HSA-112315,1/246,0.6136811592289805,0.6577798365850196,1.5784629663048801,0.770731534698557,SH2D3C
Reactome_2022.gmt,Leishmania Infection R-HSA-9658195,1/247,0.6151897752233996,0.6577798365850196,1.5719054099160397,0.7636701302315765,VIPR1
Reactome_2022.gmt,SLC-mediated Transmembrane Transport R-HSA-425407,1/247,0.6151897752233996,0.6577798365850196,1.5719054099160397,0.7636701302315765,SLC15A2
Reactome_2022.gmt,Post-translational Protein Modification R-HSA-597592,5/1383,0.6215933260708292,0.6620802476923008,1.0195456379918977,0.48476256586615907,THBS1;GALNT5;ANK1;IGFBP3;MUC19
Reactome_2022.gmt,Cell Cycle Checkpoints R-HSA-69620,1/271,0.6497212501080856,0.6893988837024725,1.4290694681672478,0.6162316949500137,CDKN1A
Reactome_2022.gmt,Organelle Biogenesis And Maintenance R-HSA-1852241,1/275,0.65517481221207,0.6925421969389941,1.407691775610431,0.5952469579690596,NR1D1
Reactome_2022.gmt,Translation R-HSA-72766,1/281,0.6632002568672167,0.6971190996656667,1.3767684288905435,0.5654089011375599,MRPL53
Reactome_2022.gmt,Asparagine N-linked Glycosylation R-HSA-446203,1/282,0.6645200050769844,0.6971190996656667,1.3717426984733683,0.5606179292331931,ANK1
Reactome_2022.gmt,Signaling By WNT R-HSA-195721,1/294,0.6799689793835489,0.7106442716865662,1.3141051905203458,0.5068610167694605,DACT1
Reactome_2022.gmt,Class A/1 (Rhodopsin-like Receptors) R-HSA-373076,1/327,0.7189637681806875,0.7485839983304536,1.1774478066179463,0.3884922094033823,PTAFR
Reactome_2022.gmt,Neuronal System R-HSA-112316,1/386,0.7774571570175395,0.8064667524286417,0.9914298379549821,0.2495694010088875,SH2D3C
Reactome_2022.gmt,RHO GTPase Cycle R-HSA-9012999,1/441,0.8211863966244615,0.8486610344297408,0.862900329027716,0.16999581670687794,PIK3R3
Reactome_2022.gmt,Neutrophil Degranulation R-HSA-6798695,1/468,0.8394660430222598,0.8643391109636601,0.8108711839166046,0.14189374221189444,PTAFR
Reactome_2022.gmt,"Cell Cycle, Mitotic R-HSA-69278",1/523,0.8712424543673156,0.8937468720077998,0.7215189873417721,0.09945055348881529,CDKN1A
Reactome_2022.gmt,Infectious Disease R-HSA-5663205,2/961,0.8926459427041197,0.9123366620284752,0.6422785135656423,0.07294052475370634,VIPR1;CEBPD
Reactome_2022.gmt,Membrane Trafficking R-HSA-199991,1/599,0.9052613604646843,0.9218412388614734,0.625075346594334,0.0622147374170243,ANK1
Reactome_2022.gmt,Vesicle-mediated Transport R-HSA-5653656,1/637,0.9188068966391981,0.9278548743605199,0.5854902701681466,0.04957890743946911,ANK1
Reactome_2022.gmt,Signaling By Rho GTPases R-HSA-194315,1/644,0.9210872241632948,0.9278548743605199,0.5787082116196041,0.047570128237871066,PIK3R3
Reactome_2022.gmt,Cell Cycle R-HSA-1640170,1/654,0.9242368553781076,0.9278548743605199,0.5692715950141884,0.04485114605081933,CDKN1A
Reactome_2022.gmt,"Signaling By Rho GTPases, Miro GTPases And RHOBTB3 R-HSA-9716542",1/660,0.9260674402927235,0.9278548743605199,0.5637469889924281,0.04330040123170515,PIK3R3
Reactome_2022.gmt,Metabolism Of RNA R-HSA-8953854,1/666,0.9278548743605199,0.9278548743605199,0.558322000209227,0.041807120005104156,APOBEC3H
