ensembl_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,gene_symbol
ENSG00000152229,866.9667568348251,0.5813698977919899,0.10202832318605458,5.6981226353375245,1.2113390692141208e-08,2.2191753024281005e-06,PSTPIP2
ENSG00000138061,194.485351102755,1.122635082977628,0.1970769265447457,5.696430843834664,1.223414828128432e-08,2.2191753024281005e-06,CYP1B1
ENSG00000081019,628.6374958938145,-0.6738109934410531,0.11836043273552076,-5.692873689864754,1.2491880107912744e-08,2.2357134225135034e-06,RSBN1
ENSG00000196968,1102.0101102146284,-0.9578294750140255,0.16943177819502023,-5.65318669979099,1.5750006531986213e-08,2.781741285248039e-06,FUT11
ENSG00000170425,1287.3106511684516,0.8278310509721905,0.14711353450252918,5.627157649168971,1.8320328036260862e-08,3.1936852367627212e-06,ADORA2B
ENSG00000244509,1804.7278851056324,0.5489030327964931,0.09761848229946089,5.622941679349633,1.87732794960514e-08,3.2306888548140764e-06,APOBEC3C
ENSG00000072952,266.68086278859613,0.9071338749721469,0.1628696129876162,5.5696938080225005,2.5518739196662867e-08,4.335924509326653e-06,IRAG1
ENSG00000163659,4643.085377066825,0.49046389324436396,0.08859605061695337,5.535956623674948,3.095341720576331e-08,5.193596489412011e-06,TIPARP
ENSG00000163235,2634.2191383195645,0.5702964009734354,0.1032475271903198,5.52358411375982,3.321531628279118e-08,5.504310993381556e-06,TGFA
ENSG00000117000,1544.6976895761425,-0.5587540295953063,0.10137835293000277,-5.51157139020695,3.5564412096792234e-08,5.821720775307831e-06,RLF
ENSG00000136378,604.804423137422,0.699231428234508,0.12700086271289193,5.505721876986342,3.676585784651194e-08,5.9458808418521655e-06,ADAMTS7
ENSG00000196072,834.3192762229442,0.6118789852968811,0.11138970747240302,5.493137554459196,3.948550013142975e-08,6.309688907906922e-06,BLOC1S2
ENSG00000160613,687.5888767457767,0.7140022695100862,0.13058519602354096,5.467712200557335,4.5588128566022434e-08,7.199169996961401e-06,PCSK7
ENSG00000053747,503.09798607742164,1.01618268962562,0.18652346792949823,5.4480152063745395,5.093500459716968e-08,7.950006589625682e-06,LAMA3
ENSG00000123384,1452.3489239768512,-0.8032189752879185,0.147766412326278,-5.435734431410285,5.4571183091235515e-08,8.419643570501773e-06,LRP1
ENSG00000253368,2020.200225782379,0.6047301613740261,0.11143048246338474,5.426972476519036,5.7317962877720414e-08,8.742943360314104e-06,TRNP1
ENSG00000183087,1953.831239627775,0.6629909200954901,0.12350622082610731,5.3680771353935235,7.958051957005233e-08,1.2002351844818118e-05,GAS6
ENSG00000238227,772.402413597673,0.6012742796685706,0.11225231569119143,5.356453236320659,8.487145325272255e-08,1.2658105744569942e-05,TMEM250
ENSG00000198265,3824.047546139092,-0.7083091781088112,0.1325686535638952,-5.342961243605162,9.144031968770913e-08,1.334134142574043e-05,HELZ
ENSG00000162643,57.10793306109854,1.7061498412071328,0.3194970788934588,5.34011092406912,9.288972850877972e-08,1.3407084148100542e-05,DNAI3
ENSG00000129757,426.2119791879033,-0.9610570918524002,0.1800646675761425,-5.337288568541664,9.43468205141237e-08,1.3472525231500876e-05,CDKN1C
ENSG00000164920,201.72141605539457,-1.2245819521960732,0.2308666381061102,-5.304282863222683,1.1311679706882819e-07,1.5982808074261903e-05,OSR2
ENSG00000130518,463.58415206538933,0.6747528363855454,0.1274651646768646,5.293625423825428,1.1991493015995856e-07,1.676685528684504e-05,IQCN
ENSG00000119950,2323.2225824389484,-0.6411779381493534,0.12146978637357199,-5.278497289667199,1.3024759245134105e-07,1.802384982963248e-05,MXI1
ENSG00000170855,698.6600016993895,0.6017686020748426,0.1142805030239619,5.26571537708988,1.3964449480634066e-07,1.9127020956995008e-05,TRIAP1
ENSG00000269968,215.4278333453457,-1.3006251135074944,0.2473600552808004,-5.258024025063542,1.4561150020689394e-07,1.9477833498063696e-05,ENSG00000269968
